Cliende ID;Idade;Item Comprado;Categoria;Valor Compra;Cidade;Método Pagamento
436;51;Casaco;Agasalhos;28;Rondônia;Transferência bancária
437;40;Calça comprida;Roupas;46;Minas Gerais;Transferência bancária
438;45;Jóia;Acessórios;50;Bahia;Pix
439;52;Cinto;Acessórios;23;Paraná;Cartão de crédito
440;62;Jaqueta;Agasalhos;50;Mato Grosso;Dinheiro
441;20;Camiseta;Roupas;89;Paraná;Cartão de débito
442;43;Moletom com capuz;Roupas;81;Santa Catarina;Cartão de crédito
443;29;Óculos de sol;Acessórios;69;Rio Grande do Sul;Cartão de crédito
444;22;Óculos de sol;Acessórios;67;Mato Grosso;Pix
445;48;Vestido;Roupas;20;São Paulo;Cartão de débito
446;42;Bota;Calçados;29;Paraná;Cartão de crédito
447;19;Camiseta;Roupas;74;Amapá;Cartão de crédito
448;60;Shorts;Roupas;82;Pará;Transferência bancária
449;32;Luva;Acessórios;23;Tocantins;Transferência bancária
450;26;Jóia;Acessórios;45;Distrito Federal;Transferência bancária
451;25;Bota;Calçados;21;São Paulo;Cartão de crédito
452;66;Jóia;Acessórios;31;Rio Grande do Sul;Cartão de crédito
453;45;Calça comprida;Roupas;45;Tocantins;Pix
454;54;Jóia;Acessórios;56;Mato Grosso do Sul;Cartão de crédito
455;37;Jaqueta;Agasalhos;97;Rio de Janeiro;Dinheiro
456;54;Blusa;Roupas;100;Minas Gerais;Cartão de débito
457;50;Blusa;Roupas;96;Rio de Janeiro;Cartão de crédito
458;25;Luva;Acessórios;99;Ceará;Cartão de débito
459;47;Shorts;Roupas;91;Maranhão;Pix
460;63;Chapéu;Acessórios;30;Espírito Santo;Pix
461;64;Sapato;Calçados;65;Sergipe;Transferência bancária
462;18;Bota;Calçados;93;São Paulo;Cartão de crédito
463;59;Jaqueta;Agasalhos;81;Pernambuco;Cartão de crédito
464;37;Jóia;Acessórios;81;Bahia;Cartão de crédito
465;23;Óculos de sol;Acessórios;52;Minas Gerais;Pix
466;54;Saia;Roupas;88;Paraná;Dinheiro
467;38;Calça jeans;Roupas;24;Rio Grande do Sul;Pix
468;19;Mochila;Acessórios;51;Mato Grosso do Sul;Cartão de débito
469;34;Mochila;Acessórios;38;Bahia;Dinheiro
470;21;Shorts;Roupas;46;Minas Gerais;Cartão de débito
471;50;Vestido;Roupas;63;Rio Grande do Sul;Dinheiro
472;55;Lenço;Acessórios;72;Tocantins;Transferência bancária
473;20;Calça jeans;Roupas;39;Bahia;Transferência bancária
474;34;Casaco;Agasalhos;42;Amapá;Pix
475;62;Blusão;Roupas;76;Maranhão;Dinheiro
476;21;Tênis;Calçados;66;São Paulo;Cartão de débito
477;21;Lenço;Acessórios;90;São Paulo;Cartão de débito
478;42;Blusão;Roupas;56;Alagoas;Cartão de débito
479;35;Jóia;Acessórios;43;Bahia;Cartão de crédito
480;39;Bolsa;Acessórios;84;Paraná;Cartão de crédito
481;68;Moletom com capuz;Roupas;88;Rio Grande do Sul;Cartão de débito
482;46;Chapéu;Acessórios;88;São Paulo;Pix
483;41;Cinto;Acessórios;42;São Paulo;Cartão de crédito
484;23;Moletom com capuz;Roupas;73;Paraná;Cartão de débito
485;68;Chapéu;Acessórios;73;Tocantins;Transferência bancária
486;48;Sapato;Calçados;44;Minas Gerais;Cartão de débito
487;38;Sandália;Calçados;63;Bahia;Cartão de crédito
488;41;Jaqueta;Agasalhos;68;Paraná;Cartão de crédito
489;58;Blusão;Roupas;29;Roraima;Cartão de crédito
490;49;Meia;Roupas;85;Santa Catarina;Pix
491;57;Tênis;Calçados;42;Sergipe;Dinheiro
492;49;Casaco;Agasalhos;69;Rio Grande do Sul;Cartão de crédito
493;50;Camiseta;Roupas;62;Rio Grande do Sul;Cartão de débito
494;28;Mochila;Acessórios;48;Mato Grosso do Sul;Dinheiro
495;38;Bota;Calçados;68;Paraíba;Cartão de débito
496;33;Bolsa;Acessórios;36;Rio Grande do Sul;Cartão de débito
497;30;Vestido;Roupas;63;São Paulo;Cartão de crédito
498;43;Tênis;Calçados;39;Paraná;Dinheiro
499;43;Bota;Calçados;78;Paraná;Transferência bancária
500;36;Sapato;Calçados;99;Ceará;Pix
501;36;Camiseta;Roupas;31;Pará;Cartão de crédito
502;64;Bota;Calçados;45;Santa Catarina;Cartão de crédito
503;59;Calça comprida;Roupas;30;Sergipe;Pix
504;55;Sapato;Calçados;24;Amapá;Transferência bancária
505;42;Sapato;Calçados;22;Tocantins;Pix
506;61;Camiseta;Roupas;63;Roraima;Dinheiro
507;28;Lenço;Acessórios;40;Bahia;Cartão de débito
508;65;Shorts;Roupas;20;Roraima;Cartão de débito
509;27;Jóia;Acessórios;20;Pernambuco;Pix
510;41;Camiseta;Roupas;80;Mato Grosso do Sul;Cartão de débito
511;21;Camiseta;Roupas;87;Amapá;Cartão de crédito
512;61;Camiseta;Roupas;46;Mato Grosso;Pix
513;19;Luva;Acessórios;49;Distrito Federal;Transferência bancária
514;22;Lenço;Acessórios;65;Bahia;Cartão de crédito
515;64;Saia;Roupas;62;Paraíba;Pix
516;28;Chapéu;Acessórios;67;Rio Grande do Norte;Dinheiro
517;34;Moletom com capuz;Roupas;41;Amapá;Cartão de débito
518;61;Bota;Calçados;49;Alagoas;Dinheiro
519;24;Blusa;Roupas;100;Amazonas;Cartão de crédito
520;19;Cinto;Acessórios;54;Rio Grande do Sul;Transferência bancária
521;51;Óculos de sol;Acessórios;84;Sergipe;Cartão de débito
522;36;Shorts;Roupas;41;Rio Grande do Sul;Transferência bancária
523;65;Luva;Acessórios;88;Rio Grande do Sul;Dinheiro
524;46;Sandália;Calçados;40;Mato Grosso do Sul;Pix
525;59;Camiseta;Roupas;39;Rio de Janeiro;Pix
526;51;Casaco;Agasalhos;37;Paraná;Cartão de débito
527;51;Calça comprida;Roupas;52;Rio de Janeiro;Dinheiro
528;21;Camiseta;Roupas;23;Sergipe;Transferência bancária
529;34;Tênis;Calçados;88;Espírito Santo;Dinheiro
530;32;Shorts;Roupas;84;São Paulo;Cartão de crédito
531;48;Casaco;Agasalhos;37;Rondônia;Cartão de crédito
532;50;Sandália;Calçados;51;Rio Grande do Sul;Dinheiro
533;26;Calça comprida;Roupas;76;Rio Grande do Sul;Transferência bancária
534;57;Sandália;Calçados;60;Rio de Janeiro;Cartão de débito
535;65;Luva;Acessórios;72;Santa Catarina;Pix
536;56;Camiseta;Roupas;45;Amapá;Transferência bancária
537;44;Jaqueta;Agasalhos;84;Pernambuco;Cartão de débito
538;50;Blusa;Roupas;49;Rio Grande do Sul;Cartão de débito
539;27;Meia;Roupas;22;Rio Grande do Sul;Dinheiro
540;49;Casaco;Agasalhos;48;Acre;Cartão de débito
541;49;Vestido;Roupas;37;Sergipe;Dinheiro
542;52;Jaqueta;Agasalhos;27;São Paulo;Dinheiro
543;27;Bota;Calçados;79;Pernambuco;Dinheiro
544;53;Saia;Roupas;98;Minas Gerais;Cartão de crédito
545;34;Sandália;Calçados;64;Pará;Transferência bancária
546;33;Casaco;Agasalhos;32;Minas Gerais;Cartão de débito
547;62;Moletom com capuz;Roupas;74;Bahia;Cartão de crédito
548;38;Jaqueta;Agasalhos;50;Mato Grosso do Sul;Cartão de crédito
549;36;Mochila;Acessórios;64;Mato Grosso do Sul;Cartão de débito
550;31;Mochila;Acessórios;29;Ceará;Cartão de crédito
551;62;Cinto;Acessórios;62;Bahia;Pix
552;29;Casaco;Agasalhos;78;Mato Grosso;Dinheiro
553;24;Camiseta;Roupas;94;Tocantins;Transferência bancária
554;63;Óculos de sol;Acessórios;59;Santa Catarina;Cartão de crédito
555;56;Tênis;Calçados;47;Rio Grande do Sul;Transferência bancária
556;63;Luva;Acessórios;57;Roraima;Cartão de crédito
557;40;Casaco;Agasalhos;90;Rondônia;Dinheiro
558;18;Camiseta;Roupas;60;Amazonas;Cartão de débito
559;50;Tênis;Calçados;77;Paraná;Cartão de débito
560;66;Lenço;Acessórios;41;Ceará;Transferência bancária
561;25;Jóia;Acessórios;48;Pará;Cartão de débito
562;65;Jaqueta;Agasalhos;65;Minas Gerais;Pix
563;53;Calça jeans;Roupas;62;Tocantins;Cartão de débito
564;61;Sapato;Calçados;99;Mato Grosso;Cartão de débito
565;67;Moletom com capuz;Roupas;58;Santa Catarina;Transferência bancária
566;59;Mochila;Acessórios;43;Mato Grosso;Cartão de crédito
567;55;Tênis;Calçados;93;Minas Gerais;Cartão de débito
568;21;Blusa;Roupas;50;Goiás;Cartão de crédito
569;44;Calça comprida;Roupas;88;Minas Gerais;Pix
570;65;Saia;Roupas;33;Minas Gerais;Cartão de crédito
571;65;Camiseta;Roupas;99;Paraná;Dinheiro
572;54;Jaqueta;Agasalhos;76;Rio Grande do Norte;Cartão de crédito
573;56;Lenço;Acessórios;97;Sergipe;Transferência bancária
574;58;Calça comprida;Roupas;68;São Paulo;Cartão de crédito
575;54;Tênis;Calçados;79;Roraima;Transferência bancária
576;58;Calça jeans;Roupas;86;Mato Grosso do Sul;Pix
577;48;Chapéu;Acessórios;68;Pará;Cartão de crédito
578;19;Saia;Roupas;52;Minas Gerais;Cartão de crédito
579;69;Sandália;Calçados;90;Roraima;Cartão de crédito
580;58;Sandália;Calçados;41;São Paulo;Cartão de crédito
581;49;Blusão;Roupas;80;Paraná;Pix
582;32;Blusão;Roupas;100;Paraná;Transferência bancária
583;40;Jaqueta;Agasalhos;77;Sergipe;Transferência bancária
584;25;Shorts;Roupas;78;São Paulo;Pix
585;70;Meia;Roupas;94;Paraíba;Cartão de débito
586;69;Meia;Roupas;23;Sergipe;Dinheiro
587;45;Moletom com capuz;Roupas;20;São Paulo;Cartão de crédito
588;29;Meia;Roupas;86;Pará;Cartão de débito
589;47;Bota;Calçados;60;Santa Catarina;Cartão de débito
590;28;Camiseta;Roupas;70;Rio Grande do Sul;Pix
591;64;Cinto;Acessórios;39;Amazonas;Cartão de crédito
592;47;Mochila;Acessórios;37;Rio Grande do Norte;Cartão de débito
593;60;Bota;Calçados;29;Alagoas;Cartão de crédito
594;67;Casaco;Agasalhos;35;Amazonas;Pix
595;35;Moletom com capuz;Roupas;83;Paraná;Cartão de débito
596;30;Sapato;Calçados;77;Mato Grosso do Sul;Pix
597;23;Sapato;Calçados;37;Rondônia;Cartão de crédito
598;70;Jóia;Acessórios;69;Amazonas;Transferência bancária
599;21;Vestido;Roupas;66;São Paulo;Dinheiro
600;51;Bota;Calçados;26;Piauí;Cartão de débito
601;22;Chapéu;Acessórios;63;Sergipe;Cartão de crédito
602;32;Mochila;Acessórios;38;Amapá;Dinheiro
603;37;Sapato;Calçados;58;Amazonas;Dinheiro
604;31;Bolsa;Acessórios;46;Piauí;Pix
605;44;Óculos de sol;Acessórios;92;Amapá;Cartão de crédito
606;40;Chapéu;Acessórios;32;São Paulo;Transferência bancária
607;27;Lenço;Acessórios;90;Sergipe;Pix
608;47;Moletom com capuz;Roupas;23;Paraíba;Dinheiro
609;41;Mochila;Acessórios;25;Mato Grosso do Sul;Cartão de crédito
610;51;Blusão;Roupas;54;São Paulo;Cartão de crédito
611;53;Shorts;Roupas;72;Paraná;Transferência bancária
612;43;Lenço;Acessórios;33;São Paulo;Dinheiro
613;67;Chapéu;Acessórios;43;Goiás;Cartão de crédito
614;61;Casaco;Agasalhos;51;Rio de Janeiro;Dinheiro
615;68;Jóia;Acessórios;85;Mato Grosso;Cartão de crédito
616;67;Sandália;Calçados;100;Espírito Santo;Cartão de crédito
617;29;Luva;Acessórios;72;Rio de Janeiro;Cartão de crédito
618;50;Mochila;Acessórios;57;Sergipe;Transferência bancária
619;61;Jaqueta;Agasalhos;94;Paraíba;Cartão de débito
620;19;Mochila;Acessórios;34;Mato Grosso do Sul;Cartão de débito
621;33;Mochila;Acessórios;89;Ceará;Cartão de crédito
622;51;Óculos de sol;Acessórios;27;Bahia;Cartão de crédito
623;69;Meia;Roupas;63;Bahia;Transferência bancária
624;19;Sapato;Calçados;70;Mato Grosso do Sul;Pix
625;55;Calça comprida;Roupas;87;Sergipe;Pix
626;49;Jóia;Acessórios;79;Mato Grosso do Sul;Cartão de crédito
627;31;Óculos de sol;Acessórios;79;Goiás;Cartão de crédito
628;42;Sandália;Calçados;44;Amazonas;Pix
629;69;Blusão;Roupas;85;Piauí;Cartão de crédito
630;26;Sapato;Calçados;90;Rio Grande do Sul;Cartão de débito
631;41;Jóia;Acessórios;94;Espírito Santo;Cartão de débito
632;55;Bota;Calçados;68;Pará;Dinheiro
633;35;Mochila;Acessórios;51;Acre;Cartão de crédito
634;66;Sandália;Calçados;33;Rio Grande do Sul;Cartão de débito
635;36;Tênis;Calçados;60;São Paulo;Pix
636;27;Moletom com capuz;Roupas;59;Sergipe;Dinheiro
637;41;Bolsa;Acessórios;30;São Paulo;Transferência bancária
638;21;Blusão;Roupas;20;Minas Gerais;Dinheiro
639;53;Sandália;Calçados;20;Espírito Santo;Pix
640;54;Vestido;Roupas;24;Espírito Santo;Cartão de crédito
641;53;Saia;Roupas;88;Rio Grande do Sul;Cartão de débito
642;47;Blusa;Roupas;78;Amazonas;Cartão de crédito
643;64;Saia;Roupas;25;Maranhão;Cartão de débito
644;18;Blusão;Roupas;57;Amazonas;Transferência bancária
645;68;Mochila;Acessórios;93;Pará;Dinheiro
646;62;Moletom com capuz;Roupas;42;Paraná;Cartão de crédito
647;51;Bota;Calçados;54;Paraíba;Cartão de crédito
648;54;Blusa;Roupas;70;Espírito Santo;Cartão de crédito
649;22;Moletom com capuz;Roupas;31;Rio Grande do Sul;Cartão de crédito
650;53;Calça comprida;Roupas;93;Mato Grosso do Sul;Pix
651;34;Luva;Acessórios;40;Santa Catarina;Transferência bancária
652;32;Chapéu;Acessórios;32;Maranhão;Cartão de crédito
653;64;Óculos de sol;Acessórios;27;Rio Grande do Sul;Cartão de crédito
654;20;Lenço;Acessórios;68;Alagoas;Dinheiro
655;24;Bolsa;Acessórios;59;São Paulo;Cartão de crédito
656;20;Bolsa;Acessórios;36;Espírito Santo;Cartão de crédito
657;42;Calça jeans;Roupas;23;Rio de Janeiro;Pix
658;48;Jaqueta;Agasalhos;80;Ceará;Pix
659;62;Mochila;Acessórios;37;Pará;Cartão de crédito
660;62;Shorts;Roupas;52;Rio Grande do Sul;Dinheiro
661;50;Casaco;Agasalhos;79;Rondônia;Cartão de crédito
662;57;Camiseta;Roupas;68;Paraná;Cartão de crédito
663;24;Luva;Acessórios;98;Pernambuco;Cartão de crédito
664;59;Vestido;Roupas;83;Amazonas;Cartão de crédito
665;63;Calça comprida;Roupas;83;Sergipe;Pix
666;41;Calça comprida;Roupas;55;Bahia;Cartão de crédito
667;35;Moletom com capuz;Roupas;26;Sergipe;Cartão de débito
668;34;Óculos de sol;Acessórios;76;Ceará;Transferência bancária
669;49;Camiseta;Roupas;85;Mato Grosso;Transferência bancária
670;43;Jaqueta;Agasalhos;89;Pernambuco;Cartão de crédito
671;63;Blusão;Roupas;41;Pará;Dinheiro
672;38;Jaqueta;Agasalhos;30;Paraná;Dinheiro
673;59;Meia;Roupas;53;Pará;Dinheiro
674;35;Camiseta;Roupas;66;Paraná;Cartão de crédito
675;48;Jóia;Acessórios;33;Pará;Transferência bancária
676;64;Óculos de sol;Acessórios;86;Maranhão;Dinheiro
677;28;Calça comprida;Roupas;60;São Paulo;Cartão de crédito
678;60;Meia;Roupas;62;Pará;Pix
679;27;Blusa;Roupas;74;Roraima;Cartão de débito
680;56;Sandália;Calçados;95;Rio Grande do Sul;Cartão de crédito
681;58;Tênis;Calçados;25;Minas Gerais;Pix
682;30;Camiseta;Roupas;59;Pará;Cartão de crédito
683;23;Jaqueta;Agasalhos;29;Tocantins;Cartão de crédito
684;33;Sandália;Calçados;36;Rio Grande do Sul;Transferência bancária
685;63;Chapéu;Acessórios;82;Minas Gerais;Cartão de débito
686;70;Blusa;Roupas;71;Piauí;Dinheiro
687;70;Blusão;Roupas;35;Paraíba;Cartão de crédito
688;19;Luva;Acessórios;38;Amapá;Transferência bancária
689;25;Lenço;Acessórios;59;Rio Grande do Sul;Cartão de crédito
690;19;Moletom com capuz;Roupas;91;Rio de Janeiro;Cartão de crédito
691;25;Shorts;Roupas;68;Amazonas;Transferência bancária
692;60;Mochila;Acessórios;21;Piauí;Pix
693;35;Óculos de sol;Acessórios;95;Alagoas;Cartão de débito
694;46;Shorts;Roupas;52;Rio Grande do Sul;Dinheiro
695;41;Vestido;Roupas;21;Rio Grande do Norte;Cartão de crédito
696;30;Shorts;Roupas;67;Mato Grosso do Sul;Cartão de débito
697;44;Cinto;Acessórios;42;Minas Gerais;Dinheiro
698;61;Lenço;Acessórios;63;Alagoas;Cartão de débito
699;55;Bota;Calçados;41;Paraná;Cartão de débito
700;50;Bolsa;Acessórios;46;São Paulo;Pix
701;57;Calça comprida;Roupas;79;São Paulo;Pix
702;51;Bota;Calçados;90;Mato Grosso;Cartão de débito
703;18;Camiseta;Roupas;71;Rondônia;Dinheiro
704;63;Vestido;Roupas;87;São Paulo;Cartão de crédito
705;34;Moletom com capuz;Roupas;66;Mato Grosso;Pix
706;25;Calça comprida;Roupas;90;Maranhão;Dinheiro
707;46;Calça jeans;Roupas;47;Paraná;Cartão de débito
708;59;Camiseta;Roupas;38;Pará;Cartão de crédito
709;37;Mochila;Acessórios;50;Rio Grande do Norte;Dinheiro
710;49;Jaqueta;Agasalhos;79;Piauí;Cartão de débito
711;22;Lenço;Acessórios;91;Rio Grande do Sul;Pix
712;64;Bota;Calçados;60;Goiás;Transferência bancária
713;42;Blusa;Roupas;81;Goiás;Transferência bancária
714;37;Moletom com capuz;Roupas;90;Amazonas;Transferência bancária
715;26;Jaqueta;Agasalhos;70;Santa Catarina;Cartão de débito
716;33;Calça jeans;Roupas;63;Mato Grosso do Sul;Cartão de débito
717;30;Jóia;Acessórios;29;Tocantins;Cartão de crédito
718;21;Meia;Roupas;90;Amazonas;Cartão de crédito
719;22;Camiseta;Roupas;22;Santa Catarina;Transferência bancária
720;63;Shorts;Roupas;22;Espírito Santo;Cartão de crédito
721;33;Jóia;Acessórios;62;Bahia;Cartão de débito
722;43;Blusa;Roupas;57;São Paulo;Cartão de débito
723;27;Blusão;Roupas;32;Acre;Dinheiro
724;35;Jóia;Acessórios;53;Tocantins;Pix
725;37;Camiseta;Roupas;79;Goiás;Cartão de crédito
726;61;Chapéu;Acessórios;61;Rio Grande do Sul;Cartão de débito
727;32;Shorts;Roupas;78;Alagoas;Transferência bancária
728;62;Blusão;Roupas;97;Maranhão;Cartão de crédito
729;29;Calça jeans;Roupas;78;Mato Grosso do Sul;Pix
730;41;Óculos de sol;Acessórios;56;Rio Grande do Sul;Pix
731;48;Bota;Calçados;25;Piauí;Cartão de crédito
732;43;Casaco;Agasalhos;28;Maranhão;Pix
733;34;Camiseta;Roupas;57;Goiás;Dinheiro
734;45;Vestido;Roupas;36;Ceará;Cartão de débito
735;65;Camiseta;Roupas;69;Rio de Janeiro;Transferência bancária
736;61;Óculos de sol;Acessórios;48;Rondônia;Dinheiro
737;18;Vestido;Roupas;58;Sergipe;Cartão de crédito
738;47;Óculos de sol;Acessórios;24;Mato Grosso do Sul;Pix
739;56;Óculos de sol;Acessórios;31;Rio Grande do Sul;Cartão de crédito
740;64;Shorts;Roupas;29;Rio Grande do Sul;Cartão de crédito
741;26;Calça jeans;Roupas;69;Santa Catarina;Cartão de crédito
742;22;Camiseta;Roupas;79;Amapá;Transferência bancária
743;64;Calça comprida;Roupas;39;Mato Grosso do Sul;Cartão de débito
744;21;Óculos de sol;Acessórios;84;Rio de Janeiro;Dinheiro
745;67;Bota;Calçados;66;Pernambuco;Cartão de débito
746;46;Camiseta;Roupas;92;Rio Grande do Sul;Cartão de crédito
747;40;Sandália;Calçados;45;Rio Grande do Sul;Cartão de crédito
748;51;Shorts;Roupas;74;Paraná;Transferência bancária
749;35;Chapéu;Acessórios;39;Santa Catarina;Transferência bancária
750;56;Lenço;Acessórios;71;Paraná;Cartão de débito
751;25;Camiseta;Roupas;95;Espírito Santo;Cartão de crédito
752;65;Luva;Acessórios;72;São Paulo;Cartão de crédito
753;39;Lenço;Acessórios;85;São Paulo;Pix
754;47;Bota;Calçados;54;Piauí;Cartão de crédito
755;36;Luva;Acessórios;41;Rio de Janeiro;Cartão de débito
756;66;Casaco;Agasalhos;24;Santa Catarina;Pix
757;62;Cinto;Acessórios;99;Rondônia;Dinheiro
758;41;Moletom com capuz;Roupas;32;Rio Grande do Sul;Cartão de débito
759;66;Sapato;Calçados;71;Piauí;Transferência bancária
760;51;Vestido;Roupas;49;Ceará;Cartão de crédito
761;33;Luva;Acessórios;50;Rio Grande do Sul;Dinheiro
762;57;Jóia;Acessórios;91;Mato Grosso do Sul;Transferência bancária
763;45;Cinto;Acessórios;46;Bahia;Cartão de débito
764;61;Blusão;Roupas;50;Rio de Janeiro;Cartão de crédito
765;55;Saia;Roupas;39;Rio Grande do Sul;Cartão de débito
766;54;Tênis;Calçados;99;Amazonas;Dinheiro
767;57;Luva;Acessórios;48;Mato Grosso do Sul;Pix
768;27;Casaco;Agasalhos;77;Rio de Janeiro;Dinheiro
769;64;Mochila;Acessórios;95;Pernambuco;Cartão de crédito
770;52;Meia;Roupas;100;Mato Grosso do Sul;Pix
771;19;Tênis;Calçados;54;Rio Grande do Sul;Cartão de crédito
772;22;Blusão;Roupas;68;Mato Grosso;Transferência bancária
773;18;Calça jeans;Roupas;22;Pernambuco;Cartão de débito
774;29;Chapéu;Acessórios;84;São Paulo;Cartão de débito
775;42;Chapéu;Acessórios;46;Mato Grosso do Sul;Cartão de crédito
776;49;Bolsa;Acessórios;53;Rio Grande do Norte;Pix
777;49;Camiseta;Roupas;60;Minas Gerais;Cartão de crédito
778;55;Meia;Roupas;32;Acre;Cartão de crédito
779;29;Meia;Roupas;50;Piauí;Cartão de débito
780;60;Vestido;Roupas;94;Minas Gerais;Dinheiro
781;34;Sapato;Calçados;26;Distrito Federal;Dinheiro
782;30;Lenço;Acessórios;44;Rio Grande do Sul;Cartão de crédito
783;28;Moletom com capuz;Roupas;57;Mato Grosso;Dinheiro
784;63;Camiseta;Roupas;65;Pará;Pix
785;31;Calça jeans;Roupas;72;Minas Gerais;Transferência bancária
786;46;Shorts;Roupas;62;Pará;Pix
787;70;Chapéu;Acessórios;21;Paraíba;Transferência bancária
788;53;Bolsa;Acessórios;85;Rio Grande do Sul;Cartão de crédito
789;50;Calça comprida;Roupas;51;Ceará;Transferência bancária
790;33;Bolsa;Acessórios;84;Mato Grosso;Cartão de crédito
791;22;Blusão;Roupas;37;Pará;Transferência bancária
792;50;Lenço;Acessórios;44;Rio de Janeiro;Pix
793;34;Tênis;Calçados;45;Rio de Janeiro;Cartão de crédito
794;24;Calça comprida;Roupas;35;Minas Gerais;Cartão de crédito
